problemId,tags,rating,name,solved,games,2-sat,rank,dfs and similar,divide and conquer,string suffix structures,implementation,dsu,expression parsing,data structures,brute force,binary search,trees,hashing,strings,flows,meet-in-the-middle,shortest paths,graphs,graph matchings,dp,ternary search,probabilities,bitmasks,*special,two pointers,interactive,math,matrices,number theory,constructive algorithms,geometry,combinatorics,chinese remainder theorem,greedy,schedules,sortings,fft
1764:A,greedy,800.0,Doremy's Paint,14126,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1763:F,data structures+dfs and similar+dp+dsu+graphs+trees,3000.0,Edge Queries,227,False,False,grandmaster,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1763:E,dp+graphs+math+number theory,2200.0,Node Pairs,1197,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1763:D,combinatorics+dp+implementation+math+number theory,2200.0,Valid Bitonic Permutations,1497,False,False,master,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1763:C,brute force+constructive algorithms+greedy,2000.0,Another Array Problem,4787,False,False,candidate master,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1763:B,binary search+brute force+data structures+implementation+math+sortings,1200.0,Incinerate,9802,False,False,novice,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1763:A,bitmasks+constructive algorithms+greedy+math,800.0,Absolute Maximization,13035,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1762:G,constructive algorithms+sortings,3100.0,Unequal Adjacent Elements,47,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1762:F,binary search+data structures+dp,2600.0,Good Pairs ,269,False,False,grandmaster,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1762:E,combinatorics+math+trees,2600.0,Tree Sum,388,False,False,grandmaster,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1762:D,constructive algorithms+interactive+number theory,2100.0,GCD Queries ,2429,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
1762:C,combinatorics+math,1400.0,Binary Strings are Fun,6702,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1762:B,constructive algorithms+implementation+number theory+sortings,1100.0,Make Array Good,12664,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1762:A,greedy+math+number theory,800.0,Divide and Conquer,15906,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1761:G,interactive+probabilities+trees,3500.0,Centroid Guess,70,False,False,grandmaster,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1761:F2,combinatorics+dp+math,3500.0,Anti-median (Hard Version),36,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1761:F1,dp+math,3100.0,Anti-median (Easy Version),119,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1761:E,binary search+brute force+constructive algorithms+dsu+graphs+greedy+matrices+trees+two pointers,2400.0,Make It Connected,1325,False,False,grandmaster,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1761:D,combinatorics+math,2100.0,Carry Bit,1814,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1761:C,constructive algorithms+dfs and similar+graphs+greedy,1400.0,Set Construction,6821,False,False,specialist,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1761:B,constructive algorithms+greedy+implementation,1000.0,Elimination of a Ring,10584,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1761:A,brute force+constructive algorithms,800.0,Two Permutations,13412,False,False,pupil,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1760:G,bitmasks+dfs and similar+graphs,1700.0,SlavicG's Favorite Problem,4595,False,False,expert,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1760:F,binary search+greedy+sortings,1500.0,Quests,7320,False,False,specialist,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1760:E,data structures+greedy+math,1100.0,Binary Inversions,13871,False,False,pupil,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1760:D,implementation+two pointers,1000.0,Challenging Valleys,16378,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1760:C,data structures+implementation+sortings,800.0,Advantage,25172,False,False,pupil,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1760:B,greedy+implementation+strings,800.0,Atilla's Favorite Problem,29130,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1760:A,implementation+sortings,800.0,Medium Number,32766,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
